"x","y","DISTANCE_TO_COAST","DISTANCE_TO_RIVER","SLOPE_mean_1km","ASPECT_mean_200m","ELEVATION_mean_1km","HILLSHADE_mean_1km","FS_AREA_1km","FLOW_ACCU_200m"
10.844454,45.890818,819.716666722226,268.915744624999,0,131.034805404315,100.202523560793,164.97746277077,0.0648681851339901,63.2992740471869
10.86899,45.907294,3274.79740804151,117.473125259454,0,166.988851930249,78.3361679062858,180.51040825067,0,76.0896683802036
10.864102,45.919723,3933.69177302826,803.793464589191,2,159.977345104204,141.059780571393,169.8,0,8.51743459507397
10.855636,45.894986,1565.28509008514,382.587319845295,1,123.12748754965,80.4748740939037,180.609460041536,0,1
10.891121,45.905765,3822.46261053161,394.089025510062,4,162.068114013869,91.8364115867314,188.646812095673,0,1.39580309627479
11.668357,45.997978,8027.37292427394,243.716192327669,22,210.065028378215,448.70017510721,214.637882831662,0,560.67532101598
11.525146,46.066722,19368.5734875006,281.290604155244,2,196.279841595304,521.598649528047,192.865262538756,0,66.1164716761146
11.48068,46.068981,16213.8425030171,278.404214638054,3,153.8172974494,531.976183473379,162.994009690253,0,29.987659035636
11.160635,46.083488,7563.61395735677,248.81217341397,14,175.386771413072,546.161088535162,181.188196354191,0,134.847401097024
11.144167,46.077799,7076.71920503536,615.399406793098,6,227.388855397476,393.680874873316,192.76204440524,0,1.05258821638132
11.672044,45.991875,7441.18009466943,255.299887446487,34,233.295376315948,425.75808308571,207.22840346428,0,908.761347853217
11.540833,46.048667,19302.2058568562,546.681617120578,4,201.098332964669,447.237038057064,199.584749164194,0,4.69971244143256
10.884217,45.916591,4691.95931259055,416.505489028525,3,137.826718803539,99.1561910812039,180.178375919564,0,2.45121238385101
10.892337,45.915607,4828.10866247932,213.445527576037,2,219.260823994195,99.7173212469246,184.492428086626,0,2189.55659920987
10.862481,45.882249,623.808181242627,598.217930644101,0,257.766743974992,104.385041636028,192.119635207026,0.373869663466749,1.06635071090047
10.887422,45.893083,2522.20120687887,478.975881712333,29,263.913546644086,151.661117126448,198.076808523994,0,1.09131232484526
11.813022,46.157304,18693.5954766459,165.798029288193,42,171.394967594358,734.607588531303,178.977879278193,0,439.526315789474
11.775238,46.142358,17844.757882748,293.081446527557,49,155.828385024591,812.700594396582,166.257718954299,0,376.473552142929
11.837838,46.185069,16760.6116610727,445.123264638605,10,212.166880616174,837.945774053745,190.494117243053,0,1
11.091284,46.110328,2828.17741010972,131.341725971503,56,156.388210484033,245.966718222096,157.973240153213,0.0721916951791801,38006.8019080137
